,episode,round,state,action,reward,done,model,environment
1572,486,0,0,1.0,,,Q_learning,ABC
1573,486,1,1,1.0,-1.0,False,Q_learning,ABC
1574,486,2,2,,10.0,True,Q_learning,ABC
1575,487,0,0,1.0,,,Q_learning,ABC
1576,487,1,1,1.0,-1.0,False,Q_learning,ABC
1577,487,2,2,,10.0,True,Q_learning,ABC
1578,488,0,0,1.0,,,Q_learning,ABC
1579,488,1,1,1.0,-1.0,False,Q_learning,ABC
1580,488,2,2,,10.0,True,Q_learning,ABC
1581,489,0,0,1.0,,,Q_learning,ABC
1582,489,1,1,1.0,-1.0,False,Q_learning,ABC
1583,489,2,2,,10.0,True,Q_learning,ABC
1584,490,0,0,1.0,,,Q_learning,ABC
1585,490,1,1,1.0,-1.0,False,Q_learning,ABC
1586,490,2,2,,10.0,True,Q_learning,ABC
1587,491,0,0,1.0,,,Q_learning,ABC
1588,491,1,1,1.0,-1.0,False,Q_learning,ABC
1589,491,2,2,,10.0,True,Q_learning,ABC
1590,492,0,0,1.0,,,Q_learning,ABC
1591,492,1,1,1.0,-1.0,False,Q_learning,ABC
1592,492,2,2,,10.0,True,Q_learning,ABC
1593,493,0,0,1.0,,,Q_learning,ABC
1594,493,1,1,1.0,-1.0,False,Q_learning,ABC
1595,493,2,2,,10.0,True,Q_learning,ABC
1596,494,0,0,1.0,,,Q_learning,ABC
1597,494,1,1,1.0,-1.0,False,Q_learning,ABC
1598,494,2,2,,10.0,True,Q_learning,ABC
1599,495,0,0,1.0,,,Q_learning,ABC
1600,495,1,1,1.0,-1.0,False,Q_learning,ABC
1601,495,2,2,,10.0,True,Q_learning,ABC
1602,496,0,0,1.0,,,Q_learning,ABC
1603,496,1,1,1.0,-1.0,False,Q_learning,ABC
1604,496,2,2,,10.0,True,Q_learning,ABC
1605,497,0,0,1.0,,,Q_learning,ABC
1606,497,1,1,1.0,-1.0,False,Q_learning,ABC
1607,497,2,2,,10.0,True,Q_learning,ABC
1608,498,0,0,1.0,,,Q_learning,ABC
1609,498,1,0,1.0,-1.0,False,Q_learning,ABC
1610,498,2,1,1.0,-1.0,False,Q_learning,ABC
1611,498,3,2,,10.0,True,Q_learning,ABC
1612,499,0,0,1.0,,,Q_learning,ABC
1613,499,1,1,0.0,-1.0,False,Q_learning,ABC
1614,499,2,0,1.0,-1.0,False,Q_learning,ABC
1615,499,3,1,1.0,-1.0,False,Q_learning,ABC
1616,499,4,2,,10.0,True,Q_learning,ABC
